teilnehmer_id;anrede;vorname;nachname;email;telefon;firma;position;branche;plz;ort;land;ticket_typ;teilnahmetage;anzahl_teilnahmetage;newsletter_opt_in;anmeldedatum_event;erstellt_am
TN-00902;Frau;Bettina;Eberle;bettina.eberle@starkholzbauek.de;+49 8785 811902;Stark Holzbau e.K.;Architekt/-in;Bauingenieurwesen;94032;Passau;DE;Tagesticket;16.01.2026;1;true;2025-10-31;2025-10-31T16:08:01
TN-00903;Herr;Sebastian;Schulz;sebastian.schulz@zimmermannputzek.de;+49 9573 583555;Zimmermann Putz e.K.;Auszubildende/-r;Architektur;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-29;2025-10-29T01:40:39
TN-00904;Frau;Birgit;Schulz;birgit.schulz@koehlertrockenbauh.de;+49 8910 540932;Köhler Trockenbau Handwerk GmbH;Einkäufer/-in;Fliesenleger;90402;Nürnberg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-12-01;2025-12-01T06:48:13
TN-00905;Herr;Lukas;Meyer;lukas.meyer@ingenieurbueromeye.de;+49 8528 233457;Ingenieurbüro Meyer;Polier/-in;Trockenbau;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-18;2025-10-18T10:48:38
TN-00906;Frau;Claudia;Möller;claudia.moeller@planungsbueromoell.de;+49 9121 582576;Planungsbüro Möller;Geschäftsführer/-in;Baustoffhandel;78462;Konstanz;DE;Tagesticket;14.01.2026;1;true;2026-01-09;2026-01-09T10:47:44
TN-00907;Herr;Wolfgang;Keller;wolfgang.keller@vogelmassivbauag.de;+49 9394 807173;Vogel Massivbau AG;Auszubildende/-r;Garten- und Landschaftsbau;70173;Stuttgart;DE;Tagesticket;15.01.2026;1;false;2025-09-13;2025-09-13T03:39:01
TN-00908;Herr;Ralf;Hoffmann;ralf.hoffmann@hoffmannbaustoffha.de;+49 9620 993654;Hoffmann Baustoffhandel;Bauleiter/-in;Wohnungswirtschaft;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-14;2025-10-14T17:47:18
TN-00909;Herr;Anton;Günther;anton.guenther@architekturbuerogu.de;+49 7495 645073;Architekturbüro Günther;Inhaber/-in;Bauträger;87435;Kempten;DE;Tagesticket;15.01.2026;1;true;2025-09-01;2025-09-01T08:09:59
TN-00910;Frau;Petra;Berchtold;petra.berchtold@fischernatursteing.de;+49 7753 960116;Fischer Naturstein GmbH;Meister/-in;Trockenbau;80331;München;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;true;2025-11-18;2025-11-18T21:22:25
TN-00911;Frau;Melanie;Becker;melanie.becker@kochbaugmbhcokg.de;+49 9865 673236;Koch Bau GmbH & Co. KG;Meister/-in;Fliesenleger;93047;Regensburg;DE;Tagesticket;16.01.2026;1;false;2025-10-18;2025-10-18T01:39:32
TN-00912;Frau;Birgit;Friedrich;birgit.friedrich@wernerholzbauag.de;+49 8740 255363;Werner Holzbau AG;Geschäftsführer/-in;Wohnungswirtschaft;87534;Oberstaufen;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-11-30;2025-11-30T10:13:39
TN-00913;Frau;Sabine;Friedrich;sabine.friedrich@schneiderwaermedae.de;+49 8877 390354;Schneider Wärmedämm e.K.;Geschäftsführer/-in;Architektur;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-01;2025-12-01T04:36:18
TN-00914;Herr;Manfred;Eberle;manfred.eberle@eberlebaustoffhand.de;+49 7620 468959;Eberle Baustoffhandel;Niederlassungsleiter/-in;Garten- und Landschaftsbau;88045;Friedrichshafen;DE;Tagesticket;16.01.2026;1;false;2025-09-13;2025-09-13T12:30:34
TN-00915;Frau;Nicole;Neumann;nicole.neumann@neumannhandwerksbe.de;+49 9642 607243;Neumann Handwerksbetrieb;Einkäufer/-in;Fliesenleger;80331;München;DE;Tagesticket;14.01.2026;1;false;2025-11-16;2025-11-16T19:50:27
TN-00916;Herr;Helmut;Lang;helmut.lang@langhandwerksbetri.de;+49 8327 717456;Lang Handwerksbetrieb;Polier/-in;Maler & Stuckateur;88045;Friedrichshafen;DE;Tagesticket;15.01.2026;1;false;2025-10-21;2025-10-21T16:04:50
TN-00917;Frau;Susanne;Schneider;susanne.schneider@kleinfliesengmbh.de;+49 9782 599555;Klein Fliesen GmbH;Architekt/-in;Bauträger;93047;Regensburg;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-09-21;2025-09-21T23:01:23
TN-00918;Herr;Martin;Eberle;martin.eberle@eberlehandwerksbet.de;+49 7253 741627;Eberle Handwerksbetrieb;Projektleiter/-in;Baustoffhandel;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-21;2025-11-21T21:36:12
TN-00919;Herr;Maximilian;Möller;maximilian.moeller@brutscherbaugmbhco.de;+49 8546 239687;Brutscher Bau GmbH & Co. KG;Niederlassungsleiter/-in;Bauingenieurwesen;70173;Stuttgart;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-22;2025-09-22T05:44:11
TN-00920;Herr;Sebastian;Herrmann;sebastian.herrmann@kleinmassivbaugmbh.de;+49 7787 190196;Klein Massivbau GmbH & Co. KG;Polier/-in;Bauhandwerk;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-24;2025-11-24T14:52:48
TN-00921;Herr;Tobias;Schneider;tobias.schneider@architekturbuerosc.de;+49 7294 457261;Architekturbüro Schneider;Bauleiter/-in;Sanierung/Denkmalschutz;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-19;2025-11-19T13:32:43
TN-00922;Frau;Christine;Berchtold;christine.berchtold@koehlerhochundtief.de;+49 7564 940534;Köhler Hoch- und Tiefbau e.K.;Inhaber/-in;Fliesenleger;90402;Nürnberg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-30;2025-12-30T10:19:13
TN-00923;Frau;Susanne;Vogel;susanne.vogel@wagnermassivbaugmb.de;+49 9214 446994;Wagner Massivbau GmbH;Geschäftsführer/-in;Bauträger;88212;Ravensburg;DE;Tagesticket;14.01.2026;1;false;2025-10-16;2025-10-16T02:33:01
TN-00924;Frau;Katrin;Lange;katrin.lange@architekturbuerola.de;+49 9356 353124;Architekturbüro Lange;Auszubildende/-r;Bauingenieurwesen;87616;Marktoberdorf;DE;Tagesticket;14.01.2026;1;false;2025-10-27;2025-10-27T06:29:55
TN-00925;Frau;Melanie;Fischer;melanie.fischer@friedrichdachag.de;+49 8384 541875;Friedrich Dach AG;Projektleiter/-in;Bauträger;86150;Augsburg;DE;Tagesticket;14.01.2026;1;true;2026-01-06;2026-01-06T04:16:54
TN-00926;Herr;Klaus;Richter;klaus.richter@brutschertrockenba.de;+49 7298 944797;Brutscher Trockenbau Meisterbetrieb;Polier/-in;Bauingenieurwesen;93047;Regensburg;DE;Tagesticket;16.01.2026;1;false;2025-09-13;2025-09-13T10:28:18
TN-00927;Herr;Manfred;Weber;manfred.weber@ingenieurbuerowebe.de;+49 8961 235753;Ingenieurbüro Weber;Projektleiter/-in;Garten- und Landschaftsbau;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-16;2025-09-16T23:35:34
TN-00928;Herr;Anton;Köhler;anton.koehler@lehmanngartenag.de;+49 7226 127633;Lehmann Garten AG;Meister/-in;Trockenbau;80331;München;DE;Tagesticket;14.01.2026;1;false;2025-10-15;2025-10-15T13:24:57
TN-00929;Frau;Petra;Schulze;petra.schulze@weissnatursteinag.de;+49 9250 244462;Weiß Naturstein AG;Inhaber/-in;Fliesenleger;87459;Pfronten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-23;2025-11-23T18:38:02
TN-00930;Frau;Ines;Bauer;ines.bauer@wolfstuckgmbhcokg.de;+49 8691 883785;Wolf Stuck GmbH & Co. KG;Auszubildende/-r;Bauingenieurwesen;87435;Kempten;DE;Tagesticket;14.01.2026;1;true;2025-12-24;2025-12-24T15:09:22
TN-00931;Herr;Florian;Riedmiller;florian.riedmiller@schulzstuckag.de;+49 8432 731678;Schulz Stuck AG;Niederlassungsleiter/-in;Bauträger;87616;Marktoberdorf;DE;Tagesticket;14.01.2026;1;false;2025-10-26;2025-10-26T04:59:33
TN-00932;Herr;Georg;Werner;georg.werner@winklerdachgmbh.de;+49 7843 618970;Winkler Dach GmbH;Mitarbeiter/-in Verkauf Innendienst;Garten- und Landschaftsbau;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-19;2025-10-19T22:00:40
TN-00933;Herr;Maximilian;Lang;maximilian.lang@weissgartenbaugmbh.de;+49 8095 434347;Weiß Garten Bau GmbH;Mitarbeiter/-in Verkauf Innendienst;Trockenbau;80331;München;DE;Tagesticket;16.01.2026;1;false;2026-01-06;2026-01-06T06:12:04
TN-00934;Herr;Manfred;Eberle;manfred.eberle@neumannhochundtief.de;+49 9133 341734;Neumann Hoch- und Tiefbau GmbH;Projektleiter/-in;Garten- und Landschaftsbau;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-27;2025-09-27T23:04:44
TN-00935;Herr;Uwe;Jung;uwe.jung@planungsbuerojung.de;+49 9662 901313;Planungsbüro Jung;Vertriebsmitarbeiter/-in;Baustoffhandel;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-16;2025-10-16T23:40:11
TN-00936;Herr;Alexander;Neumann;alexander.neumann@neumannbaustoffe.de;+49 9497 502586;Neumann Baustoffe;Vertriebsmitarbeiter/-in;Bauhandwerk;87435;Kempten;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-12;2025-09-12T22:18:56
TN-00937;Frau;Theresa;Schneider;theresa.schneider@kochnatursteinhand.de;+49 8249 132826;Koch Naturstein Handwerk GmbH;Auszubildende/-r;Maler & Stuckateur;79098;Freiburg im Breisgau;DE;Tagesticket;14.01.2026;1;false;2025-12-13;2025-12-13T17:35:32
TN-00938;Frau;Katrin;Hagspiel;katrin.hagspiel@planungsbuerohagsp.de;+49 9545 555161;Planungsbüro Hagspiel;Einkäufer/-in;Garten- und Landschaftsbau;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-06;2025-11-06T12:54:57
TN-00939;Herr;Martin;Schulze;martin.schulze@settelemassivbauba.de;+49 9327 906367;Settele Massivbau Bau GmbH;Auszubildende/-r;Wohnungswirtschaft;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-22;2025-11-22T15:12:51
TN-00940;Frau;Annika;Peters;annika.peters@planungsbueropeter.de;+49 9795 387721;Planungsbüro Peters;Inhaber/-in;Bauträger;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-09-04;2025-09-04T06:45:35
TN-00941;Frau;Barbara;Vogel;barbara.vogel@hartmannholzbauek.de;+49 9490 112938;Hartmann Holzbau e.K.;Inhaber/-in;Wohnungswirtschaft;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-19;2025-10-19T23:28:35
TN-00942;Frau;Katrin;Settele;katrin.settele@schmidtwaermedaemm.de;+49 8469 603534;Schmidt Wärmedämm AG;Niederlassungsleiter/-in;Trockenbau;87561;Oberstdorf;DE;Tagesticket;14.01.2026;1;true;2025-11-30;2025-11-30T21:45:56
TN-00943;Herr;Erwin;Meyer;erwin.meyer@webertrockenbauag.de;+49 8131 372148;Weber Trockenbau AG;Vertriebsmitarbeiter/-in;Architektur;87616;Marktoberdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-21;2025-10-21T10:23:58
TN-00944;Herr;Werner;Gangl;werner.gangl@architekturbueroga.de;+49 7754 817688;Architekturbüro Gangl;Auszubildende/-r;Fliesenleger;89077;Ulm;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-23;2025-09-23T13:21:34
TN-00945;Herr;Dieter;Lang;dieter.lang@schroederholzbaugm.de;+49 7183 729752;Schröder Holzbau GmbH;Meister/-in;Maler & Stuckateur;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-08;2025-11-08T22:39:38
TN-00946;Frau;Karin;Köhler;karin.koehler@braunputzbaugmbh.de;+49 9629 547191;Braun Putz Bau GmbH;Projektleiter/-in;Architektur;90402;Nürnberg;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2026-01-11;2026-01-11T13:45:56
TN-00947;Frau;Barbara;Krause;barbara.krause@krausebaustoffe.de;+49 7656 486192;Krause Baustoffe;Geschäftsführer/-in;Wohnungswirtschaft;88212;Ravensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-28;2025-10-28T10:25:59
TN-00948;Herr;Martin;Keller;martin.keller@koehlertrockenbauh.de;+49 7880 497242;Köhler Trockenbau Handwerk GmbH;Polier/-in;Bauhandwerk;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-23;2025-12-23T05:55:24
TN-00949;Herr;Rainer;Möller;rainer.moeller@architekturbueromo.de;+49 9352 760943;Architekturbüro Möller;Auszubildende/-r;Garten- und Landschaftsbau;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-14;2025-10-14T22:37:24
TN-00950;Herr;Ralf;Hagspiel;ralf.hagspiel@winklerhochundtief.de;+49 7798 976618;Winkler Hoch- und Tiefbau Bau GmbH;Polier/-in;Wohnungswirtschaft;88045;Friedrichshafen;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-25;2025-11-25T23:17:24
TN-00951;Frau;Martina;Hagspiel;martina.hagspiel@hagspielbaustoffe.de;+49 7472 826739;Hagspiel Baustoffe;Meister/-in;Fliesenleger;89077;Ulm;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-28;2025-11-28T20:16:50
TN-00952;Frau;Daniela;Meyer;daniela.meyer@starkmalerek.de;+49 8838 924499;Stark Maler e.K.;Einkäufer/-in;Bauträger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-04;2025-12-04T08:19:24
TN-00953;Herr;Holger;Wolf;holger.wolf@wolfbaustoffhandel.de;+49 9480 372922;Wolf Baustoffhandel;Projektleiter/-in;Maler & Stuckateur;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-23;2025-12-23T21:09:26
TN-00954;Herr;Lukas;Krause;lukas.krause@vogelbodenag.de;+49 8859 116265;Vogel Boden AG;Bauleiter/-in;Baustoffhandel;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-09;2025-10-09T19:13:57
TN-00955;Frau;Birgit;Schulz;birgit.schulz@schulzbaustoffhand.de;+49 7542 639908;Schulz Baustoffhandel;Auszubildende/-r;Dachdecker;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-03;2025-10-03T17:58:35
TN-00956;Frau;Nicole;Werner;nicole.werner@planungsbuerowerne.de;+49 8378 720209;Planungsbüro Werner;Polier/-in;Bauingenieurwesen;80331;München;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-09-24;2025-09-24T10:43:06
TN-00957;Herr;Christian;Peters;christian.peters@petersbaustoffhand.de;+49 8784 403343;Peters Baustoffhandel;Vertriebsmitarbeiter/-in;Garten- und Landschaftsbau;79098;Freiburg im Breisgau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2026-01-01;2026-01-01T19:53:24
TN-00958;Herr;Erwin;Stark;erwin.stark@ingenieurbuerostar.de;+49 9431 721856;Ingenieurbüro Stark;Architekt/-in;Sanierung/Denkmalschutz;87435;Kempten;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-30;2025-09-30T21:33:58
TN-00959;Frau;Carina;Schmitt;carina.schmitt@weissholzbaugmbh.de;+49 7197 691534;Weiß Holzbau GmbH;Auszubildende/-r;Trockenbau;89077;Ulm;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;false;2025-10-29;2025-10-29T01:44:40
TN-00960;Frau;Laura;Braun;laura.braun@hoffmannfliesengmb.de;+49 9355 745374;Hoffmann Fliesen GmbH;Architekt/-in;Baustoffhandel;88131;Lindau;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;true;2025-11-23;2025-11-23T22:27:03
TN-00961;Herr;Peter;Schwarz;peter.schwarz@kleinwaermedaemmgm.de;+49 7434 342928;Klein Wärmedämm GmbH & Co. KG;Niederlassungsleiter/-in;Wohnungswirtschaft;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-21;2025-10-21T17:01:36
TN-00962;Herr;Dieter;Berchtold;dieter.berchtold@schmidtfliesenbaug.de;+49 7799 106988;Schmidt Fliesen Bau GmbH;Vertriebsmitarbeiter/-in;Bauhandwerk;87509;Immenstadt;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-15;2025-12-15T03:47:20
TN-00963;Frau;Kerstin;Lehmann;kerstin.lehmann@ingenieurbuerolehm.de;+49 7448 851043;Ingenieurbüro Lehmann;Mitarbeiter/-in Verkauf Innendienst;Baustoffhandel;87459;Pfronten;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-11-28;2025-11-28T11:05:29
TN-00964;Frau;Ursula;Schröder;ursula.schroeder@neumannbodenhandwe.de;+49 7323 880431;Neumann Boden Handwerk GmbH;Meister/-in;Garten- und Landschaftsbau;93047;Regensburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-23;2025-09-23T22:45:18
TN-00965;Herr;Konstantin;Krüger;konstantin.krueger@langmalerhandwerkg.de;+49 9888 932776;Lang Maler Handwerk GmbH;Auszubildende/-r;Maler & Stuckateur;70173;Stuttgart;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-09-08;2025-09-08T18:45:21
TN-00966;Herr;Thomas;Wolf;thomas.wolf@ganglnatursteingmb.de;+49 7620 608042;Gangl Naturstein GmbH & Co. KG;Bauleiter/-in;Garten- und Landschaftsbau;93047;Regensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-10-09;2025-10-09T07:55:37
TN-00967;Herr;Matthias;Frank;matthias.frank@ingenieurbuerofran.de;+49 9009 684829;Ingenieurbüro Frank;Polier/-in;Bauträger;88131;Lindau;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;false;2025-09-01;2025-09-01T22:54:08
TN-00968;Herr;Lukas;Beck;lukas.beck@franknatursteinbau.de;+49 9172 788852;Frank Naturstein Bau GmbH;Bauleiter/-in;Wohnungswirtschaft;89077;Ulm;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2026-01-03;2026-01-03T03:57:56
TN-00969;Frau;Ursula;Herrmann;ursula.herrmann@herrmannbaustoffha.de;+49 8210 201222;Herrmann Baustoffhandel;Meister/-in;Baustoffhandel;94032;Passau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-09;2025-11-09T16:20:11
TN-00970;Frau;Verena;Schmitt;verena.schmitt@beckersanierungsgm.de;+49 8423 830824;Becker Sanierungs GmbH & Co. KG;Einkäufer/-in;Garten- und Landschaftsbau;75173;Pforzheim;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-11-02;2025-11-02T06:12:34
TN-00971;Frau;Ursula;Keller;ursula.keller@schmidtfassadenek.de;+49 8675 163756;Schmidt Fassaden e.K.;Auszubildende/-r;Maler & Stuckateur;86150;Augsburg;DE;Tagesticket;16.01.2026;1;true;2025-12-08;2025-12-08T21:03:45
TN-00972;Frau;Verena;Werner;verena.werner@wernerbaustoffhand.de;+49 8099 609089;Werner Baustoffhandel;Mitarbeiter/-in Verkauf Innendienst;Bauträger;78462;Konstanz;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-10-21;2025-10-21T22:56:49
TN-00973;Herr;Dominik;Schmitt;dominik.schmitt@koenigfliesengmbhc.de;+49 9512 740419;König Fliesen GmbH & Co. KG;Architekt/-in;Architektur;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-09-22;2025-09-22T18:06:28
TN-00974;Herr;Michael;Hagspiel;michael.hagspiel@starktrockenbauek.de;+49 9124 320686;Stark Trockenbau e.K.;Architekt/-in;Trockenbau;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-09-13;2025-09-13T15:46:02
TN-00975;Herr;Holger;Werner;holger.werner@planungsbuerowerne.de;+49 8357 533476;Planungsbüro Werner;Meister/-in;Trockenbau;80331;München;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-02;2025-10-02T16:11:52
TN-00976;Herr;Andreas;Settele;andreas.settele@koehlerdachag.de;+49 8234 125422;Köhler Dach AG;Meister/-in;Sanierung/Denkmalschutz;88212;Ravensburg;DE;Tagesticket;15.01.2026;1;false;2025-09-09;2025-09-09T13:03:47
TN-00977;Herr;Andreas;Neumann;andreas.neumann@neumannbaustoffhan.de;+49 8105 189041;Neumann Baustoffhandel;Inhaber/-in;Baustoffhandel;84028;Landshut;DE;Tagesticket;15.01.2026;1;false;2025-11-18;2025-11-18T03:38:05
TN-00978;Frau;Petra;Müller;petra.mueller@ingenieurbueromuel.de;+49 9409 931122;Ingenieurbüro Müller;Einkäufer/-in;Bauträger;94032;Passau;DE;Tagesticket;14.01.2026;1;false;2025-09-30;2025-09-30T19:39:39
TN-00979;Frau;Carina;Lehmann;carina.lehmann@zimmermannbauek.de;+49 9687 704190;Zimmermann Bau e.K.;Vertriebsmitarbeiter/-in;Dachdecker;75173;Pforzheim;DE;Tagesticket;14.01.2026;1;true;2025-10-10;2025-10-10T16:29:42
TN-00980;Herr;Daniel;Krause;daniel.krause@krausebaustoffhand.de;+49 8566 118048;Krause Baustoffhandel;Vertriebsmitarbeiter/-in;Garten- und Landschaftsbau;80331;München;DE;2-Tages-Ticket;"14.01.2026;16.01.2026";2;true;2025-12-13;2025-12-13T20:54:37
TN-00981;Frau;Brigitte;Lang;brigitte.lang@vogelfassadengmbh.de;+49 8952 690509;Vogel Fassaden GmbH;Inhaber/-in;Sanierung/Denkmalschutz;78462;Konstanz;DE;2-Tages-Ticket;"15.01.2026;16.01.2026";2;true;2025-10-16;2025-10-16T09:44:12
TN-00982;Herr;Markus;Wagner;markus.wagner@planungsbuerowagne.de;+49 7578 522780;Planungsbüro Wagner;Polier/-in;Fliesenleger;88212;Ravensburg;DE;Tagesticket;16.01.2026;1;false;2025-12-25;2025-12-25T13:29:19
TN-00983;Herr;Stefan;Weiß;stefan.weiss@zimmermannsanierun.de;+49 9822 692772;Zimmermann Sanierungs Handwerk GmbH;Polier/-in;Dachdecker;70173;Stuttgart;DE;Tagesticket;14.01.2026;1;false;2025-09-30;2025-09-30T13:54:09
TN-00984;Frau;Monika;Möller;monika.moeller@moellerbaustoffhan.de;+49 9670 347190;Möller Baustoffhandel;Architekt/-in;Fliesenleger;89312;Günzburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-07;2025-12-07T09:18:32
TN-00985;Herr;Martin;Lehmann;martin.lehmann@lehmannbaustoffhan.de;+49 7497 274270;Lehmann Baustoffhandel;Meister/-in;Fliesenleger;87459;Pfronten;DE;Tagesticket;15.01.2026;1;false;2025-09-03;2025-09-03T23:29:41
TN-00986;Herr;Andreas;Hörmann;andreas.hoermann@frankfliesenmeiste.de;+49 9240 538459;Frank Fliesen Meisterbetrieb;Einkäufer/-in;Bauhandwerk;88045;Friedrichshafen;DE;Tagesticket;15.01.2026;1;true;2025-12-04;2025-12-04T22:29:08
TN-00987;Frau;Laura;Jung;laura.jung@junghandwerksbetri.de;+49 8522 691198;Jung Handwerksbetrieb;Niederlassungsleiter/-in;Architektur;86150;Augsburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;true;2025-12-11;2025-12-11T18:56:01
TN-00988;Herr;Hans;Lang;hans.lang@mayerholzbauag.de;+49 9949 993802;Mayer Holzbau AG;Bauleiter/-in;Architektur;88131;Lindau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-11-04;2025-11-04T10:44:13
TN-00989;Frau;Sabine;Braun;sabine.braun@mayerbodengmbh.de;+49 7816 827759;Mayer Boden GmbH;Inhaber/-in;Trockenbau;87561;Oberstdorf;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-31;2025-10-31T21:16:55
TN-00990;Herr;Stefan;Günther;stefan.guenther@weberfliesenek.de;+49 8412 759367;Weber Fliesen e.K.;Geschäftsführer/-in;Bauträger;84028;Landshut;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-18;2025-12-18T21:51:22
TN-00991;Frau;Cornelia;Jung;cornelia.jung@brutschernaturstei.de;+49 7829 181239;Brutscher Naturstein e.K.;Polier/-in;Architektur;89312;Günzburg;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;true;2025-12-15;2025-12-15T09:19:18
TN-00992;Herr;Alexander;Koch;alexander.koch@schulzdachmeisterb.de;+49 8568 446198;Schulz Dach Meisterbetrieb;Polier/-in;Bauingenieurwesen;88045;Friedrichshafen;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-12-24;2025-12-24T09:05:45
TN-00993;Frau;Monika;Schäfer;monika.schaefer@richterfassadengmb.de;+49 8947 100258;Richter Fassaden GmbH;Architekt/-in;Baustoffhandel;94032;Passau;DE;Tagesticket;15.01.2026;1;false;2025-09-29;2025-09-29T18:42:02
TN-00994;Herr;Klaus;Köhler;klaus.koehler@koehlerbaustoffhan.de;+49 9049 896925;Köhler Baustoffhandel;Inhaber/-in;Bauträger;93047;Regensburg;DE;2-Tages-Ticket;"14.01.2026;15.01.2026";2;false;2025-12-01;2025-12-01T22:13:49
TN-00995;Frau;Tanja;Lang;tanja.lang@berchtoldmassivbau.de;+49 9479 983101;Berchtold Massivbau Bau GmbH;Meister/-in;Architektur;70173;Stuttgart;DE;Tagesticket;14.01.2026;1;false;2025-12-13;2025-12-13T09:10:25
TN-00996;Frau;Sandra;Berchtold;sandra.berchtold@herrmannwaermedaem.de;+49 8783 783768;Herrmann Wärmedämm Handwerk GmbH;Architekt/-in;Architektur;86150;Augsburg;DE;Tagesticket;15.01.2026;1;true;2026-01-12;2026-01-12T10:02:40
TN-00997;Frau;Annika;Weiß;annika.weiss@weisshandwerksbetr.de;+49 7782 501035;Weiß Handwerksbetrieb;Architekt/-in;Architektur;79098;Freiburg im Breisgau;DE;3-Tages-Ticket;"14.01.2026;15.01.2026;16.01.2026";3;false;2025-10-12;2025-10-12T20:17:12
